"coben_breaker" "coben_dropshot" "coben_fadeaway" "coben_falsemove" "coben_goneforgood" "coben_nosecondchance" "coben_tellnoone" "galbraith_cuckoos" "lewis_battle" "lewis_caspian" "lewis_chair" "lewis_horse" "lewis_lion" "lewis_nephew" "lewis_voyage" "rowling_casual" "rowling_chamber" "rowling_goblet" "rowling_hallows" "rowling_order" "rowling_prince" "rowling_prisoner" "rowling_stone" "tolkien_lord1" "tolkien_lord2" "tolkien_lord3"
"against" 0.0477686088586885 0.043069694596711 0.0507786052809749 0.0552093046081366 0.0592202036410874 0.0437832364933276 0.0663452083358015 0.0332626502016548 0.077844174279369 0.0242392190564333 0.0482420593570298 0.043197432838277 0.0666293542282988 0.0360273808094152 0.0321440051430408 0.0669755324247601 0.043429778742884 0.0422755741127349 0.0574084199015856 0.0449433022955656 0.047471136376956 0.0534291820477948 0.0379041530317005 0.051095177401333 0.0608457560085184 0.0510181447140766
"began" 0.0465743936372213 0.0469851213782302 0.0530354321823516 0.0380330765078275 0.0334307601199687 0.0465196887741606 0.0177710379470897 0.0332626502016548 0.112187192343797 0.121196095282167 0.0964841187140597 0.10079400995598 0.117267663441806 0.076858412393419 0.12668519674022 0.0178191783515417 0.0399084453312988 0.0521920668058455 0.0399125205030071 0.0341876402077379 0.0345777413116099 0.0340003885758694 0.0290598506576371 0.0791694506987687 0.0537255079649684 0.0421454238942372
"Sam" 0.00477686088586885 0.0013051422605064 0 0.0993767482946459 0 0.000912150760277659 0 0 0 0 0 0 0 0 0 0.0147469062219655 0 0 0 0 0 0 0 0.222348244515691 0.254387043737742 0.325333096727445
"wand" 0 0 0 0 0.000955164574856248 0.000912150760277659 0 0 0 0 0 0 0.0346472641987154 0 0 0 0.124420447209343 0.140396659707724 0.206670311645708 0.116007498232998 0.110765984879564 0.0874295706236643 0.0783352495988477 0 0 0
"Snape" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.099771113328247 0.109081419624217 0.126298523783488 0.123690114010018 0.198089433276681 0.00485719836798135 0.183203406319886 0 0 0
"called" 0.0871777111671065 0.0691725398068389 0.0722184608440533 0.089561760808755 0.0515788870422374 0.0711477593016574 0.0509436421149905 0.0699901597993153 0.0572383634407125 0.0484784381128666 0.0540311064798734 0.0534825358950097 0.0346472641987154 0.0456346823585925 0.0321440051430408 0.0553008983323707 0.0399084453312988 0.0328810020876827 0.0311645708037179 0.032266986263483 0.0304752974271816 0.0194287934719254 0.0555927577798274 0.055025575662974 0.0362485354944365 0.0414060304925839
"am" 0.0346322414225492 0.043069694596711 0.0225682690137666 0.0429405702507729 0.0286549372456874 0.0529047440961042 0.0154015662208111 0.0200961844968331 0.0618174325159695 0.0616998303254666 0.0733279302226853 0.0905089068992471 0.0346472641987154 0.0528401585204756 0.0605063626221945 0.00860236196281322 0.0176066670579259 0.0318371607515658 0.0235101148168398 0.0449433022955656 0.0808767508644435 0.014571595103944 0.0113712459095102 0.125772744372512 0.0783227284790503 0.0931635686083137
"being" 0.056128115408959 0.0613416862438006 0.0722184608440533 0.0588899249153457 0.0382065829942499 0.0529047440961042 0.0485741703887118 0.0533588346984879 0.050369759827827 0.0572926995879333 0.0771872949712477 0.0740527420084749 0.0692945283974308 0.0384292061967095 0.0680696579499688 0.0497708084991336 0.0410822231351605 0.0537578288100209 0.0437397484964461 0.0507052641283304 0.0609505948543632 0.0340003885758694 0.0480119271734873 0.027512787831487 0.0220080394073364 0.0258787690578649
"black" 0.0322438109796147 0.0717828243278517 0.0519070187316633 0.0417136968150366 0.0267446080959749 0.0328374273699957 0.0355420758941794 0.0893933724169473 0.0480802252901985 0.0176285229501333 0.050171741731311 0.0205702061134653 0.0159910450147917 0.0312237300348265 0.035925652806928 0.0417829009622356 0.0575151123892247 0.0521920668058455 0.0158556588299617 0.0399496020405027 0.0445408193166501 0.0485719836798135 0.0593831730829975 0.062886372186256 0.0744389568189321 0.0865090279934342
"Why" 0.0644876219592295 0.103106238580005 0.106070864364703 0.0981498748589096 0.0620856973656561 0.0638505532194361 0.0959636049142844 0.0575166659736948 0.027474414451542 0.0550891342191666 0.0578904712284358 0.0493684946723166 0.0479731350443751 0.0360273808094152 0.0567247149583073 0.0387106288326595 0.0399084453312988 0.0370563674321503 0.0492072170585019 0.031882855474632 0.0339916778995487 0.0291431902078881 0.0315867941930838 0.0286357587633844 0.0271864016208274 0.0221818020495985
"enough" 0.0537396849660246 0.0548159749412686 0.0620627397878583 0.0527555577366639 0.0563547099165186 0.0766206638633233 0.0687146800620802 0.033955622080856 0.04579069075257 0.0616998303254666 0.0424530122341863 0.039083391615584 0.0266517416913195 0.0432328569712982 0.0397073004708151 0.0399395376844899 0.0446035565467457 0.0454070981210856 0.0306178239475123 0.0476322178175225 0.0457129461407724 0.0485719836798135 0.0593831730829975 0.0449188372758971 0.0569619843484002 0.0487999645091167
"name" 0.0943430024959098 0.0822239624119029 0.0812457684495599 0.0674780389655003 0.0764131659884998 0.0474318395344383 0.111365171135095 0.0637534128865051 0.0480802252901985 0.0220356536876666 0.0521014241055922 0.0329123297815444 0.0239865675221876 0.0120091269364717 0.0321440051430408 0.0337949934253376 0.0399084453312988 0.0422755741127349 0.0328048113723346 0.0295780707415261 0.0298892340151204 0.0437147853118321 0.0530658142443807 0.0494107210034868 0.0511363268582229 0.0317939162710912
"same" 0.0728471285095 0.0730879665883581 0.0564206725344166 0.0711586592727094 0.0592202036410874 0.0574654978974925 0.0663452083358015 0.0429642565104708 0.0755546397417405 0.0661069610629999 0.0964841187140597 0.0658246595630888 0.0719597025665627 0.0816620631680077 0.107776958420784 0.0331805389994224 0.0199542226656494 0.0454070981210856 0.0470202296336796 0.033419378630036 0.0351638047236711 0.0291431902078881 0.0454849836380406 0.0320046715590767 0.0291282874508865 0.0229211954512518
"always" 0.056128115408959 0.0652571130253198 0.044008124576845 0.0772930264513913 0.0773683305633561 0.0602019501783255 0.0521283779781298 0.0582096378528959 0.050369759827827 0.0528855688503999 0.0540311064798734 0.0678816801744353 0.0772900509048266 0.103278491653657 0.0661788341180252 0.0743489855357428 0.0399084453312988 0.0339248434237996 0.0311645708037179 0.0395654712516518 0.0328195510754264 0.0242859918399067 0.0480119271734873 0.0218979331719998 0.0271864016208274 0.0317939162710912
"without" 0.0382148870869508 0.0404594100756983 0.0282103362672083 0.0306718358934092 0.0410720767188186 0.040134633452217 0.0248794531259256 0.0478150596648788 0.041211621677313 0.0572926995879333 0.0656092007255606 0.0699387007857819 0.0399776125369793 0.069652936231536 0.0548338911263638 0.061445442591523 0.0399084453312988 0.0443632567849687 0.0486604702022963 0.0495528717617775 0.0591924046181797 0.0340003885758694 0.0518023424766574 0.0634478576522047 0.0420741929846138 0.0362302766810109
"these" 0.0298553805366803 0.0247977029496215 0.0191830286617016 0.0392599499435638 0.0334307601199687 0.037398181171384 0.037911547620458 0.0450431721480742 0.0938709160427685 0.0815319186443666 0.059820153602717 0.0761097626198215 0.0746248767356947 0.0576438092950642 0.0775237771096867 0.0393250832585747 0.0352133341158519 0.0443632567849687 0.0333515582285402 0.0384130788850988 0.0521596436734455 0.0291431902078881 0.0404310965671472 0.0724316251073841 0.0647295276686366 0.0628484391405291
"already" 0.0322438109796147 0.0522056904202558 0.0451365380275333 0.033125582764882 0.0534892161919499 0.0501682918152712 0.0438352269361546 0.0547447784568902 0.0618174325159695 0.0352570459002666 0.0424530122341863 0.0534825358950097 0.0399776125369793 0.0504383331331812 0.0472705957985894 0.0639032602951839 0.0293444450965432 0.0302713987473904 0.0442864953526517 0.0426385175624597 0.0638809119146692 0.0582863804157762 0.0543292860121041 0.0522181483332304 0.0478998504747911 0.0458423909025036
"trying" 0.056128115408959 0.0443748368572174 0.0564206725344166 0.0527555577366639 0.0429824058685312 0.0620262516988808 0.0426504910730153 0.0582096378528959 0.027474414451542 0.0242392190564333 0.0270155532399367 0.0267412679475048 0.0426427867061112 0.0264200792602378 0.0245807098152665 0.0731200766839123 0.0657315570162568 0.0594989561586639 0.0563149261891744 0.063381580160413 0.0568481509699349 0.0242859918399067 0.0795987213665711 0.0185290203763076 0.012298610257041 0.0088727208198394
"hear" 0.0358264566440164 0.0326285565126599 0.0394944707740916 0.033125582764882 0.0429824058685312 0.0501682918152712 0.0544978497044084 0.0325696783224537 0.064106967053598 0.0418677420065666 0.0578904712284358 0.0863948656765541 0.0186562191839237 0.0600456346823586 0.0453797719666459 0.0405539921104052 0.0539937789776395 0.0568893528183716 0.0453799890650629 0.0537783104391383 0.0527457070855067 0.0340003885758694 0.0404310965671472 0.0544640901970253 0.0407796024312411 0.0451029975008503
"Not" 0.136140535247262 0.105716523101018 0.102685624012638 0.089561760808755 0.0725925076890748 0.0629384024591585 0.0841162462828912 0.0325696783224537 0.027474414451542 0.0352570459002666 0.0328046003627803 0.0287982885588514 0.0373124383678473 0.0312237300348265 0.0302531813110972 0.0251926314625244 0.0469511121544692 0.0224425887265136 0.0306178239475123 0.031882855474632 0.0287171071909981 0.0194287934719254 0.0328502659608071 0.0387424971504613 0.0679660040520684 0.0280969492628248
"almost" 0.0620991915162951 0.0469851213782302 0.0473933649289099 0.0601167983510821 0.0487133933176686 0.0410467842124946 0.0580520572938263 0.0512799190608845 0.0435011562149415 0.0771247879068333 0.069468565474123 0.0617106183403958 0.0746248767356947 0.0672511108442416 0.0680696579499688 0.0675899868506753 0.0469511121544692 0.0438413361169102 0.0109349371241115 0.0357241633631419 0.0433686924925277 0.0388575869438508 0.0593831730829975 0.0297587296952818 0.0517836221349093 0.0347514898777043
"better" 0.0310495957581475 0.049595405899243 0.0451365380275333 0.0490749374294548 0.0401169121439624 0.0456075380138829 0.0331726041679008 0.0304907626848502 0.0801337088169975 0.0815319186443666 0.059820153602717 0.0802238038425145 0.0612990058900349 0.0720547616188303 0.0813054247735738 0.0350239022771681 0.0586888901930865 0.0381002087682672 0.0251503553854565 0.0468639562398205 0.0586063412061185 0.0582863804157762 0.046748455405764 0.0466032936737433 0.0427214882613002 0.0451029975008503
"tried" 0.0644876219592295 0.0743931088488645 0.0801173549988716 0.079746773322864 0.110799090683325 0.126788955678595 0.10425675595626 0.0360345377184594 0.022895345376285 0.0308499151627333 0.0173671413685307 0.0287982885588514 0.0159910450147917 0.0432328569712982 0.0415981243027587 0.0393250832585747 0.0492986677621926 0.0339248434237996 0.0360852925095681 0.032651117052334 0.0287171071909981 0.0340003885758694 0.0783352495988477 0.0145986221146666 0.0168296771938455 0.0147878680330657
"Yeah" 0.0609049762948279 0.0717828243278517 0.0575490859851049 0.0478480639937184 0.0668615202399373 0.0355738796508287 0.0450199627992939 0.173935941679487 0 0 0 0 0 0 0 0.0755778943875733 0.0140853336463407 0.0615866388308977 0.046473482777474 0.0760578961924956 0.0545038973216902 0.0242859918399067 0.0176886047481269 0 0 0
"My" 0.0585165458518934 0.049595405899243 0.0293387497178966 0.056436178043873 0.201539725294668 0.178781549014421 0.167047756702643 0.0228680720136377 0.036632552602056 0.0154249575813667 0.0212265061170931 0.0514255152836631 0.0133258708456598 0.0360273808094152 0.0283623574791537 0.0104457252405589 0.0387346675274371 0.0427974947807933 0.0317113176599235 0.0142128391874866 0.0263728535427533 0.0097143967359627 0.025269435354467 0.0218979331719998 0.0226553346840228 0.0192242284429854
"As" 0.0238843044293443 0.0469851213782302 0.0417512976754683 0.0490749374294548 0.0305652663953999 0.0228037690069415 0.0390962834835973 0.0304907626848502 0.0526592943654555 0.0506820034816333 0.0540311064798734 0.039083391615584 0.0479731350443751 0.0504383331331812 0.0567247149583073 0.0350239022771681 0.0575151123892247 0.0391440501043841 0.0579551667577911 0.0418702559847577 0.0445408193166501 0.0485719836798135 0.0530658142443807 0.0673782559138457 0.0511363268582229 0.0502787513124233
"Now" 0.0644876219592295 0.0574262594622814 0.0428797111261566 0.0404868233793002 0.0401169121439624 0.0437832364933276 0.0319878683047615 0.014552409463224 0.0755546397417405 0.0484784381128666 0.0906950715912161 0.0863948656765541 0.058633831720903 0.103278491653657 0.0378164766388716 0.00491563540732184 0.0281706672926815 0.0433194154488518 0.0306178239475123 0.032266986263483 0.041024438844283 0.0485719836798135 0.0518023424766574 0.0449188372758971 0.0802646143091094 0.0761575203702882
"done" 0.0250785196508115 0.0300182719916471 0.02708192281652 0.0257643421504638 0.0391617475691062 0.0291888243288851 0.0402810193467366 0.0422712846312697 0.0755546397417405 0.0705140918005333 0.0482420593570298 0.0555395565063562 0.0612990058900349 0.076858412393419 0.0415981243027587 0.069433350128421 0.0457773343506074 0.0506263048016701 0.0475669764898852 0.0384130788850988 0.0556760241458126 0.0242859918399067 0.0555927577798274 0.031443186093128 0.0440160788146729 0.0465817843041569
"set" 0.0322438109796147 0.0600365439832942 0.030467163168585 0.0404868233793002 0.0305652663953999 0.0301009750891627 0.0236947172627863 0.038806425235264 0.0480802252901985 0.0286463497939666 0.0482420593570298 0.0370263710042375 0.058633831720903 0.0192146030983547 0.0415981243027587 0.0411684465363204 0.0410822231351605 0.0422755741127349 0.038819026790596 0.0380289480962478 0.0492293266131395 0.0582863804157762 0.0303233224253604 0.0634478576522047 0.0621403465618911 0.0946423554116203
"gone" 0.0346322414225492 0.0234925606891151 0.030467163168585 0.0343524562006183 0.0515788870422374 0.0547290456166595 0.0462046986624332 0.0415783127520685 0.04579069075257 0.0374606112690333 0.0424530122341863 0.0493684946723166 0.0666293542282988 0.0456346823585925 0.0415981243027587 0.0423973553881509 0.0352133341158519 0.040187891440501 0.038819026790596 0.0353400325742909 0.0351638047236711 0.0534291820477948 0.0619101166184442 0.0527796337991791 0.0660241182220093 0.0672847995504488
"Harry^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166676448148366 0.103340292275574 0.125205030071077 0.115239236655296 0.0925980191056672 0.218573926559161 0.141508837985015 0 0 0
"every" 0.039409102308418 0.0548159749412686 0.0282103362672083 0.0343524562006183 0.0353410892696812 0.034661728890551 0.0284336607153435 0.0554377503360914 0.0663965015912265 0.0352570459002666 0.0578904712284358 0.082280824453861 0.0639641800591669 0.0672511108442416 0.0699604817819124 0.0522286262027945 0.0340395563119901 0.0594989561586639 0.0442864953526517 0.0530100488614363 0.0375080583719158 0.0340003885758694 0.0454849836380406 0.0263898168995896 0.0304228780042592 0.0170060482380255
"next" 0.0453801784157541 0.0548159749412686 0.0417512976754683 0.0429405702507729 0.0362962538445374 0.0465196887741606 0.0343573400310401 0.0304907626848502 0.0480802252901985 0.0462748727441 0.0366639651113427 0.0411404122269305 0.0772900509048266 0.0216164284856491 0.0548338911263638 0.0301082668698463 0.0868595574857679 0.0668058455114822 0.0306178239475123 0.0460956946621186 0.0504014534372619 0.131144355935496 0.109922043791931 0.0213364477060511 0.0103567244269819 0.0229211954512518
"wasn^t" 0.078818204616836 0.0900548159749413 0.0812457684495599 0.0453943171222457 0.0582650390662311 0.077532814623601 0.0841162462828912 0.0824636536249359 0.027474414451542 0.0374606112690333 0.0231561884913743 0.039083391615584 0.0266517416913195 0.0336255554221208 0.0245807098152665 0.0172047239256264 0.0727742238394272 0.0662839248434238 0.0147621651175506 0.0268891552195692 0.0328195510754264 0.0874295706236643 0.0947603825792513 0.00673782559138457 0.0038837716601182 0.00739393401653284
"keep" 0.0346322414225492 0.0391542678151919 0.0575490859851049 0.0687049124012367 0.0420272412936749 0.0510804425755489 0.0426504910730153 0.0381134533560628 0.041211621677313 0.0352570459002666 0.050171741731311 0.0555395565063562 0.0506383092135071 0.0432328569712982 0.035925652806928 0.037481719980829 0.0246493338810963 0.046972860125261 0.0420995079278294 0.0361082941519929 0.0421965656684053 0.0340003885758694 0.0631735883861675 0.051095177401333 0.033659354387691 0.0377090634843175
"help" 0.0620991915162951 0.043069694596711 0.0541638456330399 0.0625705452225548 0.0573098744913749 0.0547290456166595 0.0462046986624332 0.0256399595304423 0.0297639489891705 0.0572926995879333 0.0328046003627803 0.0493684946723166 0.0213213933530556 0.0432328569712982 0.0226898859833229 0.0331805389994224 0.043429778742884 0.040187891440501 0.0459267359212685 0.0376448173073968 0.0550899607337514 0.0485719836798135 0.0341137377285305 0.0466032936737433 0.0401323071545547 0.0295757360661313
"At" 0.0250785196508115 0.0247977029496215 0.0214398555630783 0.0343524562006183 0.0315204309702562 0.0301009750891627 0.0390962834835973 0.0235610438928388 0.0297639489891705 0.0793283532755999 0.0656092007255606 0.0617106183403958 0.0772900509048266 0.0600456346823586 0.0775237771096867 0.021505904907033 0.0281706672926815 0.0266179540709812 0.0300710770913067 0.0199748010202514 0.0234425364824474 0.0340003885758694 0.0530658142443807 0.0920836164155891 0.091915929289464 0.0909453884033539
"between" 0.0250785196508115 0.0339336987731663 0.0282103362672083 0.0245374687147274 0.0229239497965499 0.0273645228083298 0.0201405096733683 0.0450431721480742 0.0435011562149415 0.0661069610629999 0.0347342827370615 0.0637676389517423 0.055968657551771 0.0720547616188303 0.049161419630533 0.0522286262027945 0.025823111684958 0.0297494780793319 0.0546746856205577 0.0499370025506284 0.0445408193166501 0.0582863804157762 0.0277963788899137 0.055025575662974 0.0569619843484002 0.04953935791077
"else" 0.0692644828450983 0.062646828504307 0.0699616339426766 0.046621190557982 0.0439375704433874 0.0474318395344383 0.0485741703887118 0.0401923689936662 0.0389220871396845 0.0462748727441 0.0385936474856239 0.0411404122269305 0.0479731350443751 0.0480365077458869 0.049161419630533 0.0466985363695575 0.0422560009390222 0.0480167014613779 0.042646254784035 0.033419378630036 0.0480571997890172 0.0437147853118321 0.0454849836380406 0.0269513023655383 0.0252445157907683 0.0221818020495985
"started" 0.0573223306304262 0.0509005481597494 0.0586774994357933 0.0920155076802277 0.112709419833037 0.134998312521093 0.148091982892414 0.0256399595304423 0.018316276301028 0.0132213922126 0.0154374589942495 0.0205702061134653 0.0159910450147917 0.0120091269364717 0.0264715336472101 0.0190480872033721 0.0657315570162568 0.0485386221294363 0.0273373428102788 0.0245843704864632 0.0228564730703862 0.0485719836798135 0.0619101166184442 0.0129141657168204 0.0103567244269819 0.0125696878281058
"mind" 0.039409102308418 0.0378491255546855 0.0383660573234033 0.033125582764882 0.0315204309702562 0.0291888243288851 0.0556825855675477 0.0360345377184594 0.027474414451542 0.0154249575813667 0.0559607888541546 0.0555395565063562 0.0453079608752432 0.0360273808094152 0.0264715336472101 0.0331805389994224 0.0316920007042667 0.041231732776618 0.0442864953526517 0.0468639562398205 0.0404383754322218 0.0242859918399067 0.0568562295475508 0.051095177401333 0.060198460731832 0.0480605711074634
"happened" 0.0597107610733606 0.0822239624119029 0.0293387497178966 0.0552093046081366 0.0534892161919499 0.0638505532194361 0.0544978497044084 0.0284118470472468 0.050369759827827 0.0308499151627333 0.0270155532399367 0.0411404122269305 0.0479731350443751 0.0744565870061247 0.0397073004708151 0.0307227212957615 0.0399084453312988 0.0422755741127349 0.0585019136139967 0.0434067791401616 0.0568481509699349 0.0485719836798135 0.0391676247994239 0.0230209041038973 0.0161823819171591 0.00813332741818612
"across" 0.0370206718654836 0.0326285565126599 0.0293387497178966 0.0318987093291456 0.0334307601199687 0.0282766735686074 0.0462046986624332 0.0408853408728674 0.027474414451542 0.0440713073753333 0.0385936474856239 0.0452544534496236 0.0453079608752432 0.0408310315840038 0.0302531813110972 0.0497708084991336 0.0387346675274371 0.0605427974947808 0.0513942044833242 0.0530100488614363 0.0369219949598547 0.0437147853118321 0.0480119271734873 0.03930398261641 0.0278336968975137 0.0354908832793576
"fell" 0.0119421522146721 0.00652571130253198 0.0112841345068833 0.0294449624576729 0.0315204309702562 0.0246280705274968 0.0284336607153435 0.0374204814768617 0.032053483526799 0.0572926995879333 0.0405233298599051 0.0226272267248118 0.0159910450147917 0.0336255554221208 0.0283623574791537 0.0202769960552026 0.0399084453312988 0.0370563674321503 0.0486604702022963 0.0414861251959067 0.0345777413116099 0.0388575869438508 0.0581197013152741 0.0830998489604097 0.0822065001391685 0.0798544873785546
"small" 0.0501570393016229 0.0456799791177238 0.0349808169713383 0.0208568484075183 0.0276997726708312 0.0410467842124946 0.0225099813996469 0.0595955816112982 0.027474414451542 0.0286463497939666 0.0289452356142179 0.0226272267248118 0.0293169158604515 0.0168127777110604 0.035925652806928 0.0466985363695575 0.0598626679969482 0.0407098121085595 0.0470202296336796 0.0368765557296948 0.0334056144874875 0.0728579755197202 0.0404310965671472 0.0505336919353843 0.0517836221349093 0.0510181447140766
"may" 0.0250785196508115 0.0274079874706343 0.0259535093658316 0.0294449624576729 0.0305652663953999 0.0237159197672191 0.0118473586313931 0.00138594375840228 0.064106967053598 0.0705140918005333 0.0656092007255606 0.082280824453861 0.0479731350443751 0.0336255554221208 0.049161419630533 0.00307227212957615 0.0176066670579259 0.00835073068893528 0.00492072170585019 0.0215113241756553 0.0128933950653461 0 0.0126347176772335 0.138686910089332 0.137873893934196 0.125696878281058
"That^s" 0.0716529132880328 0.0730879665883581 0.0914014895057549 0.0785198998871276 0.0745028368387873 0.0538168948563819 0.0627910007463836 0.0471220877856777 0.041211621677313 0.0506820034816333 0.069468565474123 0.0534825358950097 0.0612990058900349 0.0360273808094152 0.0415981243027587 0.031951630147592 0.0457773343506074 0.0266179540709812 0.024603608529251 0.031498724685781 0.038094121783977 0.014571595103944 0.0404310965671472 0.0112297093189743 0.00970942915029549 0.0140484746314124
"Mrs" 0.0107479369932049 0.0417645523362046 0.00564206725344166 0.0220837218432547 0.0296101018205437 0.00547290456166595 0.00710841517883588 0.0325696783224537 0 0 0 0 0.119932837610938 0.0120091269364717 0 0.0153613606478807 0.112682669170726 0.081419624217119 0.0634226353198469 0.105635966934022 0.0914258922815449 0.0874295706236643 0.0581197013152741 0.00280742732974357 0 0.00369696700826642
"toward" 0.0417975327513525 0.0482902636387366 0.0575490859851049 0.0674780389655003 0.096471622060481 0.112194543514152 0.0841162462828912 0 0 0.00220356536876666 0 0 0 0 0 0 0.082164446270321 0.101774530271399 0.0814652815746309 0 0.069741546035281 0.0728579755197202 0.0897064955083579 0.00336891279569228 0 0
"second" 0.0382148870869508 0.0587314017227878 0.037237643872715 0.0404868233793002 0.0267446080959749 0.181518001295254 0.0319878683047615 0.0471220877856777 0.050369759827827 0.0264427844252 0.0289452356142179 0.0452544534496236 0.0239865675221876 0.0504383331331812 0.0340348289749844 0.015975815073796 0.043429778742884 0.0558455114822547 0.0410060142154183 0.0411019944070557 0.0322334876633652 0.0388575869438508 0.0518023424766574 0.0123526802508717 0.012298610257041 0.0088727208198394
